station,date,q_daily_mean_m3s,n_samples
Eijsden,2016-04-10,293.56,146
Eijsden,2016-04-11,244.94,146
Eijsden,2016-04-12,212.71,146
Eijsden,2016-04-13,227.39,146
Eijsden,2016-04-14,223.47,146
Eijsden,2016-04-15,227.33,146
Eijsden,2016-04-16,221.2,146
Eijsden,2016-04-17,218.28,146
Eijsden,2016-04-18,190.85,146
Eijsden,2016-04-19,179.79,146
Eijsden,2016-04-20,187.98,146
Eijsden,2016-04-21,185.05,146
Eijsden,2016-04-22,185.5,146
Eijsden,2016-04-23,215.49,146
Eijsden,2016-04-24,219.65,146
Eijsden,2016-04-25,212.93,146
Eijsden,2016-04-26,279.43,146
Eijsden,2016-04-27,306.04,146
Eijsden,2016-04-28,316.21,146
Eijsden,2016-04-29,252.85,146
Eijsden,2016-04-30,335.61,146
Eijsden,2016-05-01,339.14,148
Eijsden,2016-05-02,253.81,146
Eijsden,2016-05-03,239.71,146
Eijsden,2016-05-04,211.77,146
Eijsden,2016-05-05,220.8,146
Eijsden,2016-05-06,187.89,146
Eijsden,2016-05-07,180.71,146
Eijsden,2016-05-08,176.24,146
Eijsden,2016-05-09,154.96,146
Eijsden,2016-05-10,131.2,146
Eijsden,2016-05-11,148.7,146
Eijsden,2016-05-12,167.97,146
Eijsden,2016-05-13,174.79,146
Eijsden,2016-05-14,173.17,146
Eijsden,2016-05-15,170.76,146
Eijsden,2016-05-16,173.54,146
Eijsden,2016-05-17,145.37,146
Eijsden,2016-05-18,117.47,146
Eijsden,2016-05-19,136.53,146
Eijsden,2016-05-20,112.4,146
Eijsden,2016-05-21,102.74,146
Eijsden,2016-05-22,159.61,146
Eijsden,2016-05-23,151.14,146
Eijsden,2016-05-24,168.11,146
Eijsden,2016-05-25,131.71,146
Eijsden,2016-05-26,117.33,146
Eijsden,2016-05-27,118.17,146
Eijsden,2016-05-28,142.51,146
Eijsden,2016-05-29,170.0,146
Eijsden,2016-05-30,309.63,146
Eijsden,2016-05-31,598.67,146
Eijsden,2016-06-01,582.17,148
Eijsden,2016-06-02,757.19,146
Eijsden,2016-06-03,812.81,146
Eijsden,2016-06-04,803.0,146
Eijsden,2016-06-05,663.07,146
Eijsden,2016-06-06,641.19,146
Eijsden,2016-06-07,657.7,146
Eijsden,2016-06-08,754.52,146
Eijsden,2016-06-09,604.09,146
Eijsden,2016-06-10,531.04,146
Eijsden,2016-06-11,474.5,146
Eijsden,2016-06-12,455.62,146
Eijsden,2016-06-13,439.66,146
Eijsden,2016-06-14,434.26,146
Eijsden,2016-06-15,455.33,146
Eijsden,2016-06-16,457.14,146
Eijsden,2016-06-17,548.85,146
Eijsden,2016-06-18,596.73,146
Eijsden,2016-06-19,563.49,146
Eijsden,2016-06-20,461.93,146
Eijsden,2016-06-21,468.02,146
Eijsden,2016-06-22,461.72,146
Eijsden,2016-06-23,401.63,146
Eijsden,2016-06-24,442.81,146
Eijsden,2016-06-25,367.07,146
Eijsden,2016-06-26,313.82,146
Eijsden,2016-06-27,291.44,146
Eijsden,2016-06-28,256.49,146
Eijsden,2016-06-29,221.72,146
Eijsden,2016-06-30,211.44,146
Eijsden,2016-07-01,211.21,148
Eijsden,2016-07-02,230.95,146
Eijsden,2016-07-03,226.92,146
Eijsden,2016-07-04,176.06,146
Eijsden,2016-07-05,161.73,146
Eijsden,2016-07-06,156.51,146
Eijsden,2016-07-07,125.08,146
Eijsden,2016-07-08,133.96,146
Eijsden,2016-07-09,122.42,146
Eijsden,2016-07-10,144.11,146
Eijsden,2016-07-11,110.03,146
Eijsden,2016-07-12,112.09,146
Eijsden,2016-07-13,121.0,146
Eijsden,2016-07-14,122.29,146
Eijsden,2016-07-15,116.16,146
Eijsden,2016-07-16,110.35,146
Eijsden,2016-07-17,118.99,146
Eijsden,2016-07-18,91.45,146
Eijsden,2016-07-19,90.5,146
Eijsden,2016-07-20,92.82,146
Eijsden,2016-07-21,101.78,146
Eijsden,2016-07-22,92.52,146
Eijsden,2016-07-23,237.76,146
Eijsden,2016-07-24,289.39,146
Eijsden,2016-07-25,170.94,146
Eijsden,2016-07-26,151.4,146
Eijsden,2016-07-27,118.66,146
Eijsden,2016-07-28,114.55,146
Eijsden,2016-07-29,136.01,146
Eijsden,2016-07-30,125.69,146
Eijsden,2016-07-31,108.7,146
Eijsden,2016-08-01,86.01,148
Eijsden,2016-08-02,116.68,146
Eijsden,2016-08-03,206.56,146
Eijsden,2016-08-04,266.76,146
Eijsden,2016-08-05,195.6,146
Eijsden,2016-08-06,146.0,146
Eijsden,2016-08-07,139.56,146
Eijsden,2016-08-08,106.27,146
Eijsden,2016-08-09,86.63,146
Eijsden,2016-08-10,96.4,146
Eijsden,2016-08-11,94.52,146
Eijsden,2016-08-12,91.63,146
Eijsden,2016-08-13,89.51,146
Eijsden,2016-08-14,105.5,146
Eijsden,2016-08-15,92.35,146
Eijsden,2016-08-16,78.06,146
Eijsden,2016-08-17,65.91,146
Eijsden,2016-08-18,70.83,146
Eijsden,2016-08-19,74.65,146
Eijsden,2016-08-20,68.78,146
Eijsden,2016-08-21,85.62,146
Eijsden,2016-08-22,77.71,146
Eijsden,2016-08-23,90.76,146
Eijsden,2016-08-24,61.67,146
Eijsden,2016-08-25,71.56,146
Eijsden,2016-08-26,68.12,146
Eijsden,2016-08-27,73.2,146
Eijsden,2016-08-28,77.78,146
Eijsden,2016-08-29,70.2,146
Eijsden,2016-08-30,64.64,146
Eijsden,2016-08-31,75.01,146
Eijsden,2016-09-01,58.53,148
Eijsden,2016-09-02,59.27,146
Eijsden,2016-09-03,63.2,146
Eijsden,2016-09-04,73.95,146
Eijsden,2016-09-05,68.74,146
Eijsden,2016-09-06,63.12,146
Eijsden,2016-09-07,68.39,146
Eijsden,2016-09-08,67.79,146
Eijsden,2016-09-09,55.67,146
Eijsden,2016-09-10,67.51,146
Eijsden,2016-09-11,64.63,146
Eijsden,2016-09-12,58.85,146
Eijsden,2016-09-13,68.09,146
Eijsden,2016-09-14,59.89,146
Eijsden,2016-09-15,62.16,146
Eijsden,2016-09-16,59.93,146
Eijsden,2016-09-17,61.97,146
Eijsden,2016-09-18,63.45,146
Eijsden,2016-09-19,64.23,146
Eijsden,2016-09-20,52.51,146
Eijsden,2016-09-21,62.06,146
Eijsden,2016-09-22,46.21,146
Eijsden,2016-09-23,56.45,146
Eijsden,2016-09-24,52.16,146
Eijsden,2016-09-25,51.76,146
Eijsden,2016-09-26,56.17,146
Eijsden,2016-09-27,55.51,146
Eijsden,2016-09-28,51.5,146
Eijsden,2016-09-29,50.54,146
Eijsden,2016-09-30,39.66,146
Eijsden,2016-10-01,56.66,148
Eijsden,2016-10-02,51.16,146
Eijsden,2016-10-03,59.73,146
Eijsden,2016-10-04,60.01,146
Eijsden,2016-10-05,52.71,146
Eijsden,2016-10-06,65.2,146
Eijsden,2016-10-07,40.52,146
Eijsden,2016-10-08,62.72,146
Eijsden,2016-10-09,72.0,146
Eijsden,2016-10-10,54.3,146
Eijsden,2016-10-11,50.9,146
Eijsden,2016-10-12,39.85,146
Eijsden,2016-10-13,47.13,146
Eijsden,2016-10-14,47.65,146
Eijsden,2016-10-15,53.16,146
Eijsden,2016-10-16,59.69,146
Eijsden,2016-10-17,49.81,146
Eijsden,2016-10-18,46.2,146
Eijsden,2016-10-19,62.39,146
Eijsden,2016-10-20,67.43,146
Eijsden,2016-10-21,69.07,146
Eijsden,2016-10-22,65.66,146
Eijsden,2016-10-23,68.46,146
Eijsden,2016-10-24,65.4,146
Eijsden,2016-10-25,58.22,146
Eijsden,2016-10-26,58.74,146
Eijsden,2016-10-27,54.53,146
Eijsden,2016-10-28,54.47,146
Eijsden,2016-10-29,57.35,146
Eijsden,2016-10-30,65.57,146
Eijsden,2016-10-31,60.33,146
Eijsden,2016-11-01,59.26,148
Eijsden,2016-11-02,57.55,146
Eijsden,2016-11-03,39.97,146
Eijsden,2016-11-04,36.14,146
Eijsden,2016-11-05,52.68,146
Eijsden,2016-11-06,57.93,146
Eijsden,2016-11-07,43.9,146
Eijsden,2016-11-08,41.27,146
Eijsden,2016-11-09,35.87,146
Eijsden,2016-11-10,78.4,146
Eijsden,2016-11-11,86.3,146
Eijsden,2016-11-12,64.32,146
Eijsden,2016-11-13,72.03,146
Eijsden,2016-11-14,73.8,146
Eijsden,2016-11-15,62.77,146
Eijsden,2016-11-16,84.16,146
Eijsden,2016-11-17,83.3,146
Eijsden,2016-11-18,94.88,146
Eijsden,2016-11-19,115.49,146
Eijsden,2016-11-20,109.76,146
Eijsden,2016-11-21,98.43,146
Eijsden,2016-11-22,97.16,146
Eijsden,2016-11-23,103.13,146
Eijsden,2016-11-24,125.46,146
Eijsden,2016-11-25,104.37,146
Eijsden,2016-11-26,90.92,146
Eijsden,2016-11-27,101.36,146
Eijsden,2016-11-28,102.55,146
Eijsden,2016-11-29,83.94,146
Eijsden,2016-11-30,83.97,146
Eijsden,2016-12-01,72.22,148
Eijsden,2016-12-02,59.82,146
Eijsden,2016-12-03,74.2,146
Eijsden,2016-12-04,72.66,146
Eijsden,2016-12-05,71.25,146
Eijsden,2016-12-06,58.04,146
Eijsden,2016-12-07,48.56,146
Eijsden,2016-12-08,57.39,146
Eijsden,2016-12-09,55.38,146
Eijsden,2016-12-10,53.49,146
Eijsden,2016-12-11,70.39,146
Eijsden,2016-12-12,63.86,146
Eijsden,2016-12-13,56.57,146
Eijsden,2016-12-14,52.26,146
Eijsden,2016-12-15,56.99,146
Eijsden,2016-12-16,55.22,146
Eijsden,2016-12-17,54.37,146
Eijsden,2016-12-18,61.61,146
Eijsden,2016-12-19,58.84,146
Eijsden,2016-12-20,55.24,146
Eijsden,2016-12-21,44.42,146
Eijsden,2016-12-22,71.52,146
Eijsden,2016-12-23,54.96,146
Eijsden,2016-12-24,70.56,146
Eijsden,2016-12-25,69.41,146
Eijsden,2016-12-26,70.68,146
Eijsden,2016-12-27,63.7,146
Eijsden,2016-12-28,61.08,146
Eijsden,2016-12-29,70.35,146
Eijsden,2016-12-30,65.25,146
Eijsden,2016-12-31,60.88,146
Eijsden,2017-01-01,68.39,146
Eijsden,2017-01-02,59.53,146
Eijsden,2017-01-03,65.96,146
Eijsden,2017-01-04,62.97,146
Eijsden,2017-01-05,59.8,146
Eijsden,2017-01-06,63.2,146
Eijsden,2017-01-07,68.12,146
Eijsden,2017-01-08,49.29,146
Eijsden,2017-01-09,71.35,146
Eijsden,2017-01-10,76.72,146
Eijsden,2017-01-11,71.74,146
Eijsden,2017-01-12,85.56,146
Eijsden,2017-01-13,141.78,146
Eijsden,2017-01-14,179.45,146
Eijsden,2017-01-15,194.33,146
Eijsden,2017-01-16,151.31,146
Eijsden,2017-01-17,99.52,146
Eijsden,2017-01-18,77.39,146
Eijsden,2017-01-19,65.72,146
Eijsden,2017-01-20,60.24,146
Eijsden,2017-01-21,54.01,146
Eijsden,2017-01-22,55.54,146
Eijsden,2017-01-23,54.91,146
Eijsden,2017-01-24,57.55,146
Eijsden,2017-01-25,53.92,146
Eijsden,2017-01-26,71.56,146
Eijsden,2017-01-27,66.44,146
Eijsden,2017-01-28,66.8,146
Eijsden,2017-01-29,67.32,146
Eijsden,2017-01-30,111.83,146
Eijsden,2017-01-31,228.74,146
Eijsden,2017-02-01,238.24,148
Eijsden,2017-02-02,180.42,146
Eijsden,2017-02-03,173.27,146
Eijsden,2017-02-04,189.1,146
Eijsden,2017-02-05,237.5,146
Eijsden,2017-02-06,236.68,146
Eijsden,2017-02-07,223.29,146
Eijsden,2017-02-08,222.49,146
Eijsden,2017-02-09,231.48,146
Eijsden,2017-02-10,206.97,146
Eijsden,2017-02-11,196.27,146
Eijsden,2017-02-12,210.89,146
Eijsden,2017-02-13,158.76,146
Eijsden,2017-02-14,130.05,146
Eijsden,2017-02-15,119.3,146
Eijsden,2017-02-16,119.8,146
Eijsden,2017-02-17,141.47,146
Eijsden,2017-02-18,145.51,146
Eijsden,2017-02-19,137.86,146
Eijsden,2017-02-20,110.41,146
Eijsden,2017-02-21,116.28,146
Eijsden,2017-02-22,181.75,146
Eijsden,2017-02-23,282.87,146
Eijsden,2017-02-24,295.8,146
Eijsden,2017-02-25,287.48,146
Eijsden,2017-02-26,251.82,146
Eijsden,2017-02-27,221.43,146
Eijsden,2017-02-28,259.14,146
Eijsden,2017-03-01,307.39,148
Eijsden,2017-03-02,349.03,146
Eijsden,2017-03-03,367.96,146
Eijsden,2017-03-04,351.12,146
Eijsden,2017-03-05,383.37,146
Eijsden,2017-03-06,481.78,146
Eijsden,2017-03-07,589.12,146
Eijsden,2017-03-08,537.48,146
Eijsden,2017-03-09,708.82,146
Eijsden,2017-03-10,811.65,146
Eijsden,2017-03-11,708.76,146
Eijsden,2017-03-12,612.2,146
Eijsden,2017-03-13,495.86,146
Eijsden,2017-03-14,411.84,146
Eijsden,2017-03-15,370.32,146
Eijsden,2017-03-16,333.71,146
Eijsden,2017-03-17,281.57,146
Eijsden,2017-03-18,280.91,146
Eijsden,2017-03-19,363.28,146
Eijsden,2017-03-20,292.59,146
Eijsden,2017-03-21,279.99,146
Eijsden,2017-03-22,235.28,146
Eijsden,2017-03-23,218.21,146
Eijsden,2017-03-24,219.84,146
Eijsden,2017-03-25,183.67,146
Eijsden,2017-03-26,199.12,146
Eijsden,2017-03-27,173.91,146
Eijsden,2017-03-28,145.34,146
Eijsden,2017-03-29,142.02,146
Eijsden,2017-03-30,115.89,146
Eijsden,2017-03-31,120.87,146
Eijsden,2017-04-01,104.2,148
Eijsden,2017-04-02,143.38,146
Eijsden,2017-04-03,105.57,146
Eijsden,2017-04-04,86.06,146
Eijsden,2017-04-05,89.01,146
Eijsden,2017-04-06,101.57,146
Eijsden,2017-04-07,64.31,146
Eijsden,2017-04-08,77.36,146
Eijsden,2017-04-09,84.68,146
Eijsden,2017-04-10,72.5,146
Eijsden,2017-04-11,53.87,146
Eijsden,2017-04-12,63.78,146
Eijsden,2017-04-13,64.99,146
Eijsden,2017-04-14,65.66,146
Eijsden,2017-04-15,58.28,146
Eijsden,2017-04-16,74.71,146
Eijsden,2017-04-17,91.05,146
Eijsden,2017-04-18,53.78,146
Eijsden,2017-04-19,61.14,146
Eijsden,2017-04-20,62.01,146
Eijsden,2017-04-21,66.92,146
Eijsden,2017-04-22,59.38,146
Eijsden,2017-04-23,69.82,146
Eijsden,2017-04-24,68.08,146
Eijsden,2017-04-25,65.66,146
Eijsden,2017-04-26,60.63,146
Eijsden,2017-04-27,54.14,146
Eijsden,2017-04-28,57.4,146
Eijsden,2017-04-29,63.07,146
Eijsden,2017-04-30,68.61,146
Eijsden,2017-05-01,50.31,148
Eijsden,2017-05-02,63.12,146
Eijsden,2017-05-03,63.11,146
Eijsden,2017-05-04,59.39,146
Eijsden,2017-05-05,59.97,146
Eijsden,2017-05-06,54.58,146
Eijsden,2017-05-07,59.46,146
Eijsden,2017-05-08,51.36,146
Eijsden,2017-05-09,67.32,146
Eijsden,2017-05-10,59.63,146
Eijsden,2017-05-11,70.22,146
Eijsden,2017-05-12,67.94,146
Eijsden,2017-05-13,59.54,146
Eijsden,2017-05-14,59.68,146
Eijsden,2017-05-15,62.94,146
Eijsden,2017-05-16,69.69,146
Eijsden,2017-05-17,64.62,146
Eijsden,2017-05-18,61.67,146
Eijsden,2017-05-19,63.12,146
Eijsden,2017-05-20,72.2,146
Eijsden,2017-05-21,70.4,146
Eijsden,2017-05-22,60.75,146
Eijsden,2017-05-23,56.26,146
Eijsden,2017-05-24,66.81,146
Eijsden,2017-05-25,59.07,146
Eijsden,2017-05-26,60.79,146
Eijsden,2017-05-27,52.22,146
Eijsden,2017-05-28,64.44,146
Eijsden,2017-05-29,60.87,146
Eijsden,2017-05-30,48.61,146
Eijsden,2017-05-31,30.9,146
Eijsden,2017-06-01,49.34,148
Eijsden,2017-06-02,39.62,146
Eijsden,2017-06-03,28.92,146
Eijsden,2017-06-04,71.51,146
Eijsden,2017-06-05,59.63,146
Eijsden,2017-06-06,46.86,146
Eijsden,2017-06-07,49.68,146
Eijsden,2017-06-08,38.68,146
Eijsden,2017-06-09,61.6,146
Eijsden,2017-06-10,61.17,146
Eijsden,2017-06-11,49.87,146
Eijsden,2017-06-12,58.67,146
Eijsden,2017-06-13,39.13,146
Eijsden,2017-06-14,45.52,146
Eijsden,2017-06-15,35.56,146
Eijsden,2017-06-16,34.18,146
Eijsden,2017-06-17,63.21,146
Eijsden,2017-06-18,49.49,146
Eijsden,2017-06-19,39.61,146
Eijsden,2017-06-20,31.51,146
Eijsden,2017-06-21,31.85,146
Eijsden,2017-06-22,38.18,146
Eijsden,2017-06-23,31.38,146
Eijsden,2017-06-24,23.67,146
Eijsden,2017-06-25,24.2,146
Eijsden,2017-06-26,40.88,146
Eijsden,2017-06-27,34.32,146
Eijsden,2017-06-28,26.53,146
Eijsden,2017-06-29,25.55,146
Eijsden,2017-06-30,33.26,146
Eijsden,2017-07-01,75.7,148
Eijsden,2017-07-02,70.44,146
Eijsden,2017-07-03,55.64,146
Eijsden,2017-07-04,58.06,146
Eijsden,2017-07-05,38.72,146
Eijsden,2017-07-06,40.98,146
Eijsden,2017-07-07,65.11,146
Eijsden,2017-07-08,46.83,146
Eijsden,2017-07-09,51.9,146
Eijsden,2017-07-10,54.92,146
Eijsden,2017-07-11,39.35,146
Eijsden,2017-07-12,42.19,146
Eijsden,2017-07-13,52.17,146
Eijsden,2017-07-14,44.23,146
Eijsden,2017-07-15,34.04,146
Eijsden,2017-07-16,55.55,146
Eijsden,2017-07-17,49.71,146
Eijsden,2017-07-18,47.5,146
Eijsden,2017-07-19,64.14,146
Eijsden,2017-07-20,67.42,146
Eijsden,2017-07-21,37.87,146
Eijsden,2017-07-22,32.61,146
Eijsden,2017-07-23,33.12,146
Eijsden,2017-07-24,52.13,146
Eijsden,2017-07-25,62.66,146
Eijsden,2017-07-26,60.51,146
Eijsden,2017-07-27,59.34,146
Eijsden,2017-07-28,54.39,146
Eijsden,2017-07-29,34.37,146
Eijsden,2017-07-30,30.47,146
Eijsden,2017-07-31,38.24,146
Eijsden,2017-08-01,34.19,148
Eijsden,2017-08-02,35.9,146
Eijsden,2017-08-03,47.24,146
Eijsden,2017-08-04,39.3,146
Eijsden,2017-08-05,37.34,146
Eijsden,2017-08-06,61.64,146
Eijsden,2017-08-07,39.01,146
Eijsden,2017-08-08,43.99,146
Eijsden,2017-08-09,47.17,146
Eijsden,2017-08-10,59.98,146
Eijsden,2017-08-11,72.85,146
Eijsden,2017-08-12,53.93,146
Eijsden,2017-08-13,63.7,146
Eijsden,2017-08-14,69.33,146
Eijsden,2017-08-15,56.43,146
Eijsden,2017-08-16,72.3,146
Eijsden,2017-08-17,71.1,146
Eijsden,2017-08-18,70.61,146
Eijsden,2017-08-19,90.65,146
Eijsden,2017-08-20,82.87,146
Eijsden,2017-08-21,59.3,146
Eijsden,2017-08-22,69.75,146
Eijsden,2017-08-23,60.97,146
Eijsden,2017-08-24,36.74,146
Eijsden,2017-08-25,34.45,146
Eijsden,2017-08-26,36.42,146
Eijsden,2017-08-27,59.89,146
Eijsden,2017-08-28,62.48,146
Eijsden,2017-08-29,36.38,146
Eijsden,2017-08-30,39.29,146
Eijsden,2017-08-31,46.11,146
Eijsden,2017-09-01,61.29,148
Eijsden,2017-09-02,60.78,146
Eijsden,2017-09-03,63.99,146
Eijsden,2017-09-04,43.32,146
Eijsden,2017-09-05,40.87,146
Eijsden,2017-09-06,48.0,146
Eijsden,2017-09-07,31.18,146
Eijsden,2017-09-08,33.44,146
Eijsden,2017-09-09,100.64,146
Eijsden,2017-09-10,114.28,146
Eijsden,2017-09-11,84.81,146
Eijsden,2017-09-12,75.33,146
Eijsden,2017-09-13,69.66,146
Eijsden,2017-09-14,92.58,146
Eijsden,2017-09-15,195.37,146
Eijsden,2017-09-16,189.14,146
Eijsden,2017-09-17,159.76,146
Eijsden,2017-09-18,101.69,146
Eijsden,2017-09-19,86.21,146
Eijsden,2017-09-20,96.28,146
Eijsden,2017-09-21,84.41,146
Eijsden,2017-09-22,82.57,146
Eijsden,2017-09-23,88.97,146
Eijsden,2017-09-24,232.78,146
Eijsden,2017-09-25,79.09,146
Eijsden,2017-09-26,65.2,146
Eijsden,2017-09-27,66.2,146
Eijsden,2017-09-28,74.1,146
Eijsden,2017-09-29,68.93,146
Eijsden,2017-09-30,82.94,146
Eijsden,2017-10-01,152.36,148
Eijsden,2017-10-02,100.12,146
Eijsden,2017-10-03,100.07,146
Eijsden,2017-10-04,84.09,146
Eijsden,2017-10-05,74.21,146
Eijsden,2017-10-06,102.0,146
Eijsden,2017-10-07,100.06,146
Eijsden,2017-10-08,102.61,146
Eijsden,2017-10-09,87.48,146
Eijsden,2017-10-10,89.95,146
Eijsden,2017-10-11,58.16,146
Eijsden,2017-10-12,68.93,146
Eijsden,2017-10-13,64.4,146
Eijsden,2017-10-14,57.8,146
Eijsden,2017-10-15,65.83,146
Eijsden,2017-10-16,71.9,146
Eijsden,2017-10-17,68.02,146
Eijsden,2017-10-18,68.59,146
Eijsden,2017-10-19,63.65,146
Eijsden,2017-10-20,65.59,146
Eijsden,2017-10-21,68.64,146
Eijsden,2017-10-22,78.41,146
Eijsden,2017-10-23,64.74,146
Eijsden,2017-10-24,64.97,146
Eijsden,2017-10-25,75.95,146
Eijsden,2017-10-26,69.08,146
Eijsden,2017-10-27,67.71,146
Eijsden,2017-10-28,67.35,146
Eijsden,2017-10-29,71.62,146
Eijsden,2017-10-30,62.68,146
Eijsden,2017-10-31,70.83,146
Eijsden,2017-11-01,75.68,148
Eijsden,2017-11-02,59.02,146
Eijsden,2017-11-03,69.39,146
Eijsden,2017-11-04,66.56,146
Eijsden,2017-11-05,73.19,146
Eijsden,2017-11-06,56.19,146
Eijsden,2017-11-07,65.49,146
Eijsden,2017-11-08,73.52,146
Eijsden,2017-11-09,64.69,146
Eijsden,2017-11-10,60.28,146
Eijsden,2017-11-11,111.64,146
Eijsden,2017-11-12,151.0,146
Eijsden,2017-11-13,265.24,146
Eijsden,2017-11-14,263.08,146
Eijsden,2017-11-15,218.19,146
Eijsden,2017-11-16,163.33,146
Eijsden,2017-11-17,172.12,146
Eijsden,2017-11-18,156.14,146
Eijsden,2017-11-19,145.79,146
Eijsden,2017-11-20,124.95,146
Eijsden,2017-11-21,135.15,146
Eijsden,2017-11-22,180.07,146
Eijsden,2017-11-23,185.6,146
Eijsden,2017-11-24,256.18,146
Eijsden,2017-11-25,262.71,146
Eijsden,2017-11-26,275.81,146
Eijsden,2017-11-27,233.95,146
Eijsden,2017-11-28,469.61,146
Eijsden,2017-11-29,711.36,146
Eijsden,2017-11-30,622.43,146
Eijsden,2017-12-01,552.39,148
Eijsden,2017-12-02,478.44,146
Eijsden,2017-12-03,419.15,146
Eijsden,2017-12-04,331.0,146
Eijsden,2017-12-05,336.2,146
Eijsden,2017-12-06,299.19,146
Eijsden,2017-12-07,257.96,146
Eijsden,2017-12-08,317.81,146
Eijsden,2017-12-09,325.81,146
Eijsden,2017-12-10,350.1,146
Eijsden,2017-12-11,405.98,146
Eijsden,2017-12-12,674.41,146
Eijsden,2017-12-13,651.4,146
Eijsden,2017-12-14,930.65,146
Eijsden,2017-12-15,1090.96,146
Eijsden,2017-12-16,987.94,146
Eijsden,2017-12-17,875.59,146
Eijsden,2017-12-18,783.39,146
Eijsden,2017-12-19,820.96,146
Eijsden,2017-12-20,706.33,146
Eijsden,2017-12-21,664.76,146
Eijsden,2017-12-22,626.97,146
Eijsden,2017-12-23,612.38,146
Eijsden,2017-12-24,589.54,146
Eijsden,2017-12-25,504.18,146
Eijsden,2017-12-26,503.42,146
Eijsden,2017-12-27,502.99,146
Eijsden,2017-12-28,593.82,146
Eijsden,2017-12-29,551.02,146
Eijsden,2017-12-30,658.75,146
Eijsden,2017-12-31,870.02,146
Eijsden,2018-01-01,1041.8,145
Eijsden,2018-01-02,1088.12,145
Eijsden,2018-01-03,1229.38,145
Eijsden,2018-01-04,1327.88,145
Eijsden,2018-01-05,1346.1,145
Eijsden,2018-01-06,1264.51,145
Eijsden,2018-01-07,1137.56,145
Eijsden,2018-01-08,997.17,145
Eijsden,2018-01-09,869.79,145
Eijsden,2018-01-10,745.12,145
Eijsden,2018-01-11,708.08,145
Eijsden,2018-01-12,764.81,145
Eijsden,2018-01-13,688.67,145
Eijsden,2018-01-14,636.06,145
Eijsden,2018-01-15,553.87,145
Eijsden,2018-01-16,632.51,145
Eijsden,2018-01-17,693.87,145
Eijsden,2018-01-18,665.18,145
Eijsden,2018-01-19,740.57,145
Eijsden,2018-01-20,741.49,145
Eijsden,2018-01-21,777.46,145
Eijsden,2018-01-22,814.08,145
Eijsden,2018-01-23,901.14,145
Eijsden,2018-01-24,818.92,145
Eijsden,2018-01-25,900.11,145
Eijsden,2018-01-26,930.75,145
Eijsden,2018-01-27,903.51,145
Eijsden,2018-01-28,874.05,145
Eijsden,2018-01-29,832.4,145
Eijsden,2018-01-30,839.63,145
Eijsden,2018-01-31,779.41,145
Eijsden,2018-02-01,931.19,146
Eijsden,2018-02-02,936.27,145
Eijsden,2018-02-03,950.67,145
Eijsden,2018-02-04,847.51,145
Eijsden,2018-02-05,783.99,145
Eijsden,2018-02-06,680.46,145
Eijsden,2018-02-07,628.77,145
Eijsden,2018-02-08,561.66,145
Eijsden,2018-02-09,522.97,145
Eijsden,2018-02-10,514.18,145
Eijsden,2018-02-11,509.62,145
Eijsden,2018-02-12,521.82,145
Eijsden,2018-02-13,453.71,145
Eijsden,2018-02-14,433.48,145
Eijsden,2018-02-15,400.1,145
Eijsden,2018-02-16,412.96,145
Eijsden,2018-02-17,403.87,145
Eijsden,2018-02-18,413.5,145
Eijsden,2018-02-19,360.4,145
Eijsden,2018-02-20,332.05,145
Eijsden,2018-02-21,332.97,145
Eijsden,2018-02-22,316.2,145
Eijsden,2018-02-23,310.1,145
Eijsden,2018-02-24,304.51,145
Eijsden,2018-02-25,335.82,145
Eijsden,2018-02-26,261.04,145
Eijsden,2018-02-27,238.3,145
Eijsden,2018-02-28,208.48,145
Eijsden,2018-03-01,203.93,146
Eijsden,2018-03-02,203.95,145
Eijsden,2018-03-03,196.54,145
Eijsden,2018-03-04,220.14,145
Eijsden,2018-03-05,193.14,145
Eijsden,2018-03-06,183.54,145
Eijsden,2018-03-07,195.13,145
Eijsden,2018-03-08,205.78,145
Eijsden,2018-03-09,242.76,145
Eijsden,2018-03-10,296.12,145
Eijsden,2018-03-11,350.38,145
Eijsden,2018-03-12,327.83,145
Eijsden,2018-03-13,388.03,145
Eijsden,2018-03-14,454.68,145
Eijsden,2018-03-15,404.5,145
Eijsden,2018-03-16,444.34,145
Eijsden,2018-03-17,435.88,145
Eijsden,2018-03-18,436.01,145
Eijsden,2018-03-19,353.23,145
Eijsden,2018-03-20,324.46,145
Eijsden,2018-03-21,316.14,145
Eijsden,2018-03-22,303.83,145
Eijsden,2018-03-23,315.42,145
Eijsden,2018-03-24,322.53,145
Eijsden,2018-03-25,346.72,145
Eijsden,2018-03-26,290.89,145
Eijsden,2018-03-27,249.5,145
Eijsden,2018-03-28,288.17,145
Eijsden,2018-03-29,353.66,145
Eijsden,2018-03-30,351.74,145
Eijsden,2018-03-31,348.17,145
Eijsden,2018-04-01,364.95,146
Eijsden,2018-04-02,357.57,145
Eijsden,2018-04-03,322.24,145
Eijsden,2018-04-04,344.92,145
Eijsden,2018-04-05,346.32,145
Eijsden,2018-04-06,370.11,145
Eijsden,2018-04-07,349.59,145
Eijsden,2018-04-08,329.85,145
Eijsden,2018-04-09,285.15,145
Eijsden,2018-04-10,280.34,145
Eijsden,2018-04-11,274.83,145
Eijsden,2018-04-12,262.32,145
Eijsden,2018-04-13,233.44,145
Eijsden,2018-04-14,220.6,145
