locationId,parameter,date,value_mgL,units
NL42_MPN8130,Ntot,2023-05-10,5.7,mg/l
NL42_MPN8130,Ntot,2023-06-08,4.3,mg/l
NL42_MPN8130,Ntot,2023-06-15,3.9,mg/l
NL42_MPN8130,Ntot,2023-07-06,9.7,mg/l
NL42_MPN8130,Ntot,2023-07-27,7.6,mg/l
NL42_MPN8130,Ntot,2023-08-10,7.1,mg/l
NL42_MPN8130,Ntot,2023-09-06,5.9,mg/l
NL42_MPN8130,Ntot,2023-10-05,7.3,mg/l
NL42_MPN8130,Ntot,2023-11-14,3.5,mg/l
NL42_MPN8130,Ntot,2023-12-01,5.2,mg/l
NL42_MPN8130,Ntot,2024-02-23,3.6,mg/l
NL42_MPN8130,Ntot,2024-03-08,3.7,mg/l
NL42_MPN8130,Ntot,2024-04-08,4.4,mg/l
NL42_MPN8130,Ntot,2024-04-30,4.1,mg/l
NL42_MPN8130,Ntot,2024-06-06,4.3,mg/l
NL42_MPN8130,Ntot,2024-07-04,4,mg/l
NL42_MPN8130,Ntot,2024-08-06,7.4,mg/l
NL42_MPN8130,Ntot,2024-09-06,5,mg/l
NL42_MPN8130,Ntot,2024-10-09,4.5,mg/l
NL42_MPN8130,Ntot,2024-11-07,3.7,mg/l
NL42_MPN8130,Ptot,2007-01-23,0.32,mg/l
NL42_MPN8130,Ptot,2007-02-23,0.45,mg/l
NL42_MPN8130,Ptot,2007-03-26,0.45,mg/l
NL42_MPN8130,Ptot,2007-04-24,0.57,mg/l
NL42_MPN8130,Ptot,2007-05-24,0.77,mg/l
NL42_MPN8130,Ptot,2007-06-25,1,mg/l
NL42_MPN8130,Ptot,2007-07-24,0.75,mg/l
NL42_MPN8130,Ptot,2007-08-22,1.3,mg/l
NL42_MPN8130,Ptot,2007-09-24,1.2,mg/l
NL42_MPN8130,Ptot,2007-10-22,0.9,mg/l
NL42_MPN8130,Ptot,2007-11-26,0.69,mg/l
NL42_MPN8130,Ptot,2007-12-18,0.38,mg/l
NL42_MPN8130,Ptot,2008-01-28,0.42,mg/l
NL42_MPN8130,Ptot,2008-02-26,0.28,mg/l
NL42_MPN8130,Ptot,2008-03-26,0.31,mg/l
NL42_MPN8130,Ptot,2008-04-18,0.7,mg/l
NL42_MPN8130,Ptot,2008-05-27,1.2,mg/l
NL42_MPN8130,Ptot,2008-06-25,0.74,mg/l
NL42_MPN8130,Ptot,2008-07-30,1.2,mg/l
NL42_MPN8130,Ptot,2008-08-26,0.91,mg/l
NL42_MPN8130,Ptot,2008-09-23,1,mg/l
NL42_MPN8130,Ptot,2008-10-28,0.9,mg/l
NL42_MPN8130,Ptot,2008-11-26,0.4,mg/l
NL42_MPN8130,Ptot,2008-12-16,0.34,mg/l
NL42_MPN8130,Ptot,2009-01-26,0.24,mg/l
NL42_MPN8130,Ptot,2009-02-23,0.57,mg/l
NL42_MPN8130,Ptot,2009-03-26,0.66,mg/l
NL42_MPN8130,Ptot,2009-04-27,0.55,mg/l
NL42_MPN8130,Ptot,2009-05-25,0.43,mg/l
NL42_MPN8130,Ptot,2009-06-22,0.54,mg/l
NL42_MPN8130,Ptot,2009-08-25,2.2,mg/l
NL42_MPN8130,Ptot,2009-09-21,2.2,mg/l
NL42_MPN8130,Ptot,2009-10-28,1.2,mg/l
NL42_MPN8130,Ptot,2009-11-23,0.61,mg/l
NL42_MPN8130,Ptot,2009-12-14,0.38,mg/l
NL42_MPN8130,Ptot,2010-01-05,0.38,mg/l
NL42_MPN8130,Ptot,2010-02-15,0.16,mg/l
NL42_MPN8130,Ptot,2010-03-02,0.24,mg/l
NL42_MPN8130,Ptot,2010-04-07,0.19,mg/l
NL42_MPN8130,Ptot,2010-05-04,0.47,mg/l
NL42_MPN8130,Ptot,2010-06-07,0.84,mg/l
NL42_MPN8130,Ptot,2010-07-09,2.7,mg/l
NL42_MPN8130,Ptot,2010-08-06,3.7,mg/l
NL42_MPN8130,Ptot,2010-09-15,0.51,mg/l
NL42_MPN8130,Ptot,2010-10-08,0.52,mg/l
NL42_MPN8130,Ptot,2010-11-09,0.35,mg/l
NL42_MPN8130,Ptot,2010-12-09,0.26,mg/l
NL42_MPN8130,Ptot,2011-01-06,0.22,mg/l
NL42_MPN8130,Ptot,2011-02-10,0.74,mg/l
NL42_MPN8130,Ptot,2011-03-01,0.17,mg/l
NL42_MPN8130,Ptot,2011-04-07,0.38,mg/l
NL42_MPN8130,Ptot,2011-05-10,0.95,mg/l
NL42_MPN8130,Ptot,2011-06-16,1.6,mg/l
NL42_MPN8130,Ptot,2011-07-04,1.9,mg/l
NL42_MPN8130,Ptot,2011-08-10,1.4,mg/l
NL42_MPN8130,Ptot,2011-09-14,0.59,mg/l
NL42_MPN8130,Ptot,2011-10-05,1.3,mg/l
NL42_MPN8130,Ptot,2011-11-11,1.5,mg/l
NL42_MPN8130,Ptot,2011-12-16,0.92,mg/l
NL42_MPN8130,Ptot,2013-01-06,0.32,mg/l
NL42_MPN8130,Ptot,2013-02-03,0.26,mg/l
NL42_MPN8130,Ptot,2013-03-10,0.26,mg/l
NL42_MPN8130,Ptot,2013-04-08,0.34,mg/l
NL42_MPN8130,Ptot,2013-05-05,0.58,mg/l
NL42_MPN8130,Ptot,2013-06-04,0.4,mg/l
NL42_MPN8130,Ptot,2013-07-14,1.8,mg/l
NL42_MPN8130,Ptot,2013-08-04,4,mg/l
NL42_MPN8130,Ptot,2013-09-02,1,mg/l
NL42_MPN8130,Ptot,2013-09-30,1,mg/l
NL42_MPN8130,Ptot,2013-11-10,0.48,mg/l
NL42_MPN8130,Ptot,2013-12-01,0.34,mg/l
NL42_MPN8130,Ptot,2014-01-02,0.3,mg/l
NL42_MPN8130,Ptot,2014-02-02,0.26,mg/l
NL42_MPN8130,Ptot,2014-03-13,0.25,mg/l
NL42_MPN8130,Ptot,2014-04-03,0.4,mg/l
NL42_MPN8130,Ptot,2014-05-04,0.54,mg/l
NL42_MPN8130,Ptot,2014-06-11,0.56,mg/l
NL42_MPN8130,Ptot,2014-07-14,2,mg/l
NL42_MPN8130,Ptot,2014-08-04,2.2,mg/l
NL42_MPN8130,Ptot,2014-09-01,0.77,mg/l
NL42_MPN8130,Ptot,2014-10-09,1.8,mg/l
NL42_MPN8130,Ptot,2014-11-05,0.98,mg/l
NL42_MPN8130,Ptot,2014-12-01,0.46,mg/l
NL43_222050,Ntot,2009-01-21,1.87,mg/l
NL43_222050,Ntot,2009-01-22,1.87,mg/l
NL43_222050,Ntot,2009-02-04,2.5,mg/l
NL43_222050,Ntot,2009-02-05,2.5,mg/l
NL43_222050,Ntot,2009-03-23,2.15,mg/l
NL43_222050,Ntot,2009-03-24,2.15,mg/l
NL43_222050,Ntot,2009-04-27,0.75,mg/l
NL43_222050,Ntot,2009-04-28,0.75,mg/l
NL43_222050,Ntot,2009-05-25,1.1,mg/l
NL43_222050,Ntot,2009-05-26,1.1,mg/l
NL43_222050,Ntot,2009-06-29,0.76,mg/l
NL43_222050,Ntot,2009-06-30,0.76,mg/l
NL43_222050,Ntot,2009-07-29,0.53,mg/l
NL43_222050,Ntot,2009-07-30,0.53,mg/l
NL43_222050,Ntot,2009-08-19,1.2,mg/l
NL43_222050,Ntot,2009-08-20,1.2,mg/l
NL43_222050,Ntot,2009-09-21,0.67,mg/l
NL43_222050,Ntot,2009-09-22,0.67,mg/l
NL43_222050,Ntot,2009-10-26,0,mg/l
NL43_222050,Ntot,2009-10-27,0,mg/l
NL43_222050,Ntot,2009-11-18,1.8,mg/l
NL43_222050,Ntot,2009-11-19,1.8,mg/l
NL43_222050,Ntot,2009-12-16,3.02,mg/l
NL43_222050,Ntot,2009-12-17,3.02,mg/l
NL43_222050,Ntot,2010-01-25,2.87,mg/l
NL43_222050,Ntot,2010-01-26,2.87,mg/l
NL43_222050,Ntot,2010-02-15,2.85,mg/l
NL43_222050,Ntot,2010-02-16,2.85,mg/l
NL43_222050,Ntot,2010-03-21,2.52,mg/l
NL43_222050,Ntot,2010-03-22,2.52,mg/l
NL43_222050,Ntot,2010-04-14,1.89,mg/l
NL43_222050,Ntot,2010-04-15,1.89,mg/l
NL43_222050,Ntot,2010-05-24,1.04,mg/l
NL43_222050,Ntot,2010-05-25,1.04,mg/l
NL43_222050,Ntot,2010-06-14,0.82,mg/l
NL43_222050,Ntot,2010-06-15,0.82,mg/l
NL43_222050,Ntot,2010-07-18,0.99,mg/l
NL43_222050,Ntot,2010-07-19,0.99,mg/l
NL43_222050,Ntot,2010-08-18,0.63,mg/l
NL43_222050,Ntot,2010-08-19,0.63,mg/l
NL43_222050,Ntot,2010-09-15,0.97,mg/l
NL43_222050,Ntot,2010-09-16,0.97,mg/l
NL43_222050,Ntot,2010-10-25,1.45,mg/l
NL43_222050,Ntot,2010-10-26,1.45,mg/l
NL43_222050,Ntot,2010-11-28,2.55,mg/l
NL43_222050,Ntot,2010-11-29,2.55,mg/l
NL43_222050,Ntot,2010-12-12,2.24,mg/l
NL43_222050,Ntot,2010-12-13,2.24,mg/l
NL43_222050,Ntot,2011-01-26,3.85,mg/l
NL43_222050,Ntot,2011-01-27,3.85,mg/l
NL43_222050,Ntot,2011-02-21,2.98,mg/l
NL43_222050,Ntot,2011-02-22,2.98,mg/l
NL43_222050,Ntot,2011-03-21,1.35,mg/l
NL43_222050,Ntot,2011-03-22,1.35,mg/l
NL43_222050,Ntot,2011-04-25,0.94,mg/l
NL43_222050,Ntot,2011-04-26,0.94,mg/l
NL43_222050,Ntot,2011-05-30,1.53,mg/l
NL43_222050,Ntot,2011-05-31,1.53,mg/l
NL43_222050,Ntot,2011-06-29,0.53,mg/l
NL43_222050,Ntot,2011-06-30,0.53,mg/l
NL43_222050,Ntot,2011-07-19,0.84,mg/l
NL43_222050,Ntot,2011-07-20,0.84,mg/l
NL43_222050,Ntot,2011-08-29,1.96,mg/l
NL43_222050,Ntot,2011-08-30,1.96,mg/l
NL43_222050,Ntot,2011-09-28,1.16,mg/l
NL43_222050,Ntot,2011-09-29,1.16,mg/l
NL43_222050,Ntot,2011-10-25,2.11,mg/l
NL43_222050,Ntot,2011-10-26,2.11,mg/l
NL43_222050,Ntot,2011-11-21,1.75,mg/l
NL43_222050,Ntot,2011-11-22,1.75,mg/l
NL43_222050,Ntot,2011-12-18,3.6,mg/l
NL43_222050,Ntot,2011-12-19,3.6,mg/l
NL43_222050,Ntot,2012-01-22,3.4,mg/l
NL43_222050,Ntot,2012-01-23,3.4,mg/l
NL43_222050,Ntot,2012-02-19,2.9,mg/l
NL43_222050,Ntot,2012-02-20,2.9,mg/l
NL43_222050,Ntot,2012-03-25,1.36,mg/l
NL43_222050,Ntot,2012-03-26,1.36,mg/l
NL43_222050,Ntot,2012-04-22,0.89,mg/l
NL43_222050,Ntot,2012-04-23,0.89,mg/l
NL43_222050,Ntot,2012-05-23,0.59,mg/l
NL43_222050,Ntot,2012-05-24,0.59,mg/l
NL43_222050,Ntot,2012-06-20,1.2,mg/l
NL43_222050,Ntot,2012-06-21,1.2,mg/l
NL43_222050,Ntot,2012-07-22,0.74,mg/l
NL43_222050,Ntot,2012-07-23,0.74,mg/l
NL43_222050,Ntot,2012-08-21,0.72,mg/l
NL43_222050,Ntot,2012-08-22,0.72,mg/l
NL43_222050,Ntot,2012-09-18,0.56,mg/l
NL43_222050,Ntot,2012-09-19,0.56,mg/l
NL43_222050,Ntot,2012-10-21,1.06,mg/l
NL43_222050,Ntot,2012-10-22,1.06,mg/l
NL43_222050,Ntot,2012-11-14,1.1,mg/l
NL43_222050,Ntot,2012-11-15,1.1,mg/l
NL43_222050,Ntot,2012-12-16,2.01,mg/l
NL43_222050,Ntot,2012-12-17,2.01,mg/l
NL43_222050,Ntot,2013-01-28,2.43,mg/l
NL43_222050,Ntot,2013-01-29,2.43,mg/l
NL43_222050,Ntot,2013-02-11,2.4,mg/l
NL43_222050,Ntot,2013-02-12,2.4,mg/l
NL43_222050,Ntot,2013-03-12,2.31,mg/l
NL43_222050,Ntot,2013-03-13,2.31,mg/l
NL43_222050,Ntot,2013-04-21,1.32,mg/l
NL43_222050,Ntot,2013-04-22,1.32,mg/l
NL43_222050,Ntot,2013-05-21,1.56,mg/l
NL43_222050,Ntot,2013-05-22,1.56,mg/l
NL43_222050,Ntot,2013-06-26,1.44,mg/l
NL43_222050,Ntot,2013-06-27,1.44,mg/l
NL43_222050,Ntot,2013-07-29,0.81,mg/l
NL43_222050,Ntot,2013-07-30,0.81,mg/l
NL43_222050,Ntot,2013-08-21,1.1,mg/l
NL43_222050,Ntot,2013-08-22,1.1,mg/l
NL43_222050,Ntot,2013-09-29,0.52,mg/l
NL43_222050,Ntot,2013-09-30,0.52,mg/l
NL43_222050,Ntot,2014-01-20,2.44,mg/l
NL43_222050,Ntot,2014-01-21,2.44,mg/l
NL43_222050,Ntot,2014-02-18,2.46,mg/l
NL43_222050,Ntot,2014-02-19,2.46,mg/l
NL43_222050,Ntot,2014-03-02,2.19,mg/l
NL43_222050,Ntot,2014-03-03,2.19,mg/l
NL43_222050,Ntot,2014-04-14,1.06,mg/l
NL43_222050,Ntot,2014-04-15,1.06,mg/l
NL43_222050,Ntot,2014-05-04,1.32,mg/l
NL43_222050,Ntot,2014-05-05,1.32,mg/l
NL43_222050,Ntot,2014-06-04,1.17,mg/l
NL43_222050,Ntot,2014-06-05,1.17,mg/l
NL43_222050,Ntot,2014-07-16,1.1,mg/l
NL43_222050,Ntot,2014-07-17,1.1,mg/l
NL43_222050,Ntot,2014-08-05,1,mg/l
NL43_222050,Ntot,2014-08-06,1,mg/l
NL43_222050,Ntot,2014-09-03,0.99,mg/l
NL43_222050,Ntot,2014-09-04,0.99,mg/l
NL43_222050,Ntot,2014-10-06,1.43,mg/l
NL43_222050,Ntot,2014-10-07,1.43,mg/l
NL43_222050,Ntot,2014-11-02,1.41,mg/l
NL43_222050,Ntot,2014-11-03,1.41,mg/l
NL43_222050,Ntot,2014-12-03,4.38,mg/l
NL43_222050,Ntot,2014-12-04,4.38,mg/l
NL43_222050,Ptot,2009-01-21,0.07,mg/l
NL43_222050,Ptot,2009-01-22,0.07,mg/l
NL43_222050,Ptot,2009-02-04,0.05,mg/l
NL43_222050,Ptot,2009-02-05,0.05,mg/l
NL43_222050,Ptot,2009-03-23,0.08,mg/l
NL43_222050,Ptot,2009-03-24,0.08,mg/l
NL43_222050,Ptot,2009-04-27,0.12,mg/l
NL43_222050,Ptot,2009-05-25,0.06,mg/l
NL43_222050,Ptot,2009-05-26,0.06,mg/l
NL43_222050,Ptot,2009-06-29,0.02,mg/l
NL43_222050,Ptot,2009-06-30,0.02,mg/l
NL43_222050,Ptot,2009-07-29,0.06,mg/l
NL43_222050,Ptot,2009-07-30,0.06,mg/l
NL43_222050,Ptot,2009-08-19,0.07,mg/l
NL43_222050,Ptot,2009-08-20,0.07,mg/l
NL43_222050,Ptot,2009-09-21,0.08,mg/l
NL43_222050,Ptot,2009-09-22,0.08,mg/l
NL43_222050,Ptot,2009-10-26,0.02,mg/l
NL43_222050,Ptot,2009-10-27,0.02,mg/l
NL43_222050,Ptot,2009-11-18,0.16,mg/l
NL43_222050,Ptot,2009-11-19,0.16,mg/l
NL43_222050,Ptot,2009-12-16,0.1,mg/l
NL43_222050,Ptot,2009-12-17,0.1,mg/l
NL43_222050,Ptot,2010-01-25,0.09,mg/l
NL43_222050,Ptot,2010-01-26,0.09,mg/l
NL43_222050,Ptot,2010-02-15,0.08,mg/l
NL43_222050,Ptot,2010-02-16,0.08,mg/l
NL43_222050,Ptot,2010-03-21,0.1,mg/l
NL43_222050,Ptot,2010-03-22,0.1,mg/l
NL43_222050,Ptot,2010-04-14,0.06,mg/l
NL43_222050,Ptot,2010-04-15,0.06,mg/l
NL43_222050,Ptot,2010-05-24,0.07,mg/l
NL43_222050,Ptot,2010-05-25,0.07,mg/l
NL43_222050,Ptot,2010-06-14,0.05,mg/l
NL43_222050,Ptot,2010-06-15,0.05,mg/l
NL43_222050,Ptot,2010-07-18,0.09,mg/l
NL43_222050,Ptot,2010-07-19,0.09,mg/l
NL43_222050,Ptot,2010-08-18,0.07,mg/l
NL43_222050,Ptot,2010-08-19,0.07,mg/l
NL43_222050,Ptot,2010-09-15,0.06,mg/l
NL43_222050,Ptot,2010-09-16,0.06,mg/l
NL43_222050,Ptot,2010-10-25,0.02,mg/l
NL43_222050,Ptot,2010-10-26,0.02,mg/l
NL43_222050,Ptot,2010-11-28,0.07,mg/l
NL43_222050,Ptot,2010-11-29,0.07,mg/l
NL43_222050,Ptot,2010-12-12,0.05,mg/l
NL43_222050,Ptot,2010-12-13,0.05,mg/l
NL43_222050,Ptot,2011-01-26,0.06,mg/l
NL43_222050,Ptot,2011-01-27,0.06,mg/l
NL43_222050,Ptot,2011-02-21,0.06,mg/l
NL43_222050,Ptot,2011-02-22,0.06,mg/l
NL43_222050,Ptot,2011-03-21,0.04,mg/l
NL43_222050,Ptot,2011-03-22,0.04,mg/l
NL43_222050,Ptot,2011-04-25,0.1,mg/l
NL43_222050,Ptot,2011-04-26,0.1,mg/l
NL43_222050,Ptot,2011-05-30,0.07,mg/l
NL43_222050,Ptot,2011-05-31,0.07,mg/l
NL43_222050,Ptot,2011-06-29,0.06,mg/l
NL43_222050,Ptot,2011-06-30,0.06,mg/l
NL43_222050,Ptot,2011-07-19,0.05,mg/l
NL43_222050,Ptot,2011-07-20,0.05,mg/l
NL43_222050,Ptot,2011-08-29,0.16,mg/l
NL43_222050,Ptot,2011-08-30,0.16,mg/l
NL43_222050,Ptot,2011-09-28,0.04,mg/l
NL43_222050,Ptot,2011-09-29,0.04,mg/l
NL43_222050,Ptot,2011-10-25,0.02,mg/l
NL43_222050,Ptot,2011-10-26,0.02,mg/l
NL43_222050,Ptot,2011-11-21,0.02,mg/l
NL43_222050,Ptot,2011-11-22,0.02,mg/l
NL43_222050,Ptot,2011-12-18,0.42,mg/l
NL43_222050,Ptot,2011-12-19,0.42,mg/l
NL43_222050,Ptot,2012-01-22,0.12,mg/l
NL43_222050,Ptot,2012-01-23,0.12,mg/l
NL43_222050,Ptot,2012-02-19,0.06,mg/l
NL43_222050,Ptot,2012-02-20,0.06,mg/l
NL43_222050,Ptot,2012-03-25,0.06,mg/l
NL43_222050,Ptot,2012-03-26,0.06,mg/l
NL43_222050,Ptot,2012-04-22,0.08,mg/l
NL43_222050,Ptot,2012-04-23,0.08,mg/l
NL43_222050,Ptot,2012-05-23,0.07,mg/l
NL43_222050,Ptot,2012-05-24,0.07,mg/l
NL43_222050,Ptot,2012-06-20,0.06,mg/l
NL43_222050,Ptot,2012-06-21,0.06,mg/l
NL43_222050,Ptot,2012-07-22,0.02,mg/l
NL43_222050,Ptot,2012-07-23,0.02,mg/l
NL43_222050,Ptot,2012-08-21,0.07,mg/l
NL43_222050,Ptot,2012-08-22,0.07,mg/l
NL43_222050,Ptot,2012-09-18,0.02,mg/l
NL43_222050,Ptot,2012-09-19,0.02,mg/l
NL43_222050,Ptot,2012-10-21,0.06,mg/l
NL43_222050,Ptot,2012-10-22,0.06,mg/l
NL43_222050,Ptot,2012-11-14,0.06,mg/l
NL43_222050,Ptot,2012-11-15,0.06,mg/l
NL43_222050,Ptot,2012-12-16,0.11,mg/l
NL43_222050,Ptot,2012-12-17,0.11,mg/l
NL43_222050,Ptot,2013-01-28,0.05,mg/l
NL43_222050,Ptot,2013-01-29,0.05,mg/l
NL43_222050,Ptot,2013-02-11,0.09,mg/l
NL43_222050,Ptot,2013-02-12,0.09,mg/l
NL43_222050,Ptot,2013-03-12,0.06,mg/l
NL43_222050,Ptot,2013-03-13,0.06,mg/l
NL43_222050,Ptot,2013-04-21,0.07,mg/l
NL43_222050,Ptot,2013-04-22,0.07,mg/l
NL43_222050,Ptot,2013-05-21,0.08,mg/l
NL43_222050,Ptot,2013-05-22,0.08,mg/l
NL43_222050,Ptot,2013-06-26,0.04,mg/l
NL43_222050,Ptot,2013-06-27,0.04,mg/l
NL43_222050,Ptot,2013-07-29,0.05,mg/l
NL43_222050,Ptot,2013-07-30,0.05,mg/l
NL43_222050,Ptot,2013-08-21,0.05,mg/l
NL43_222050,Ptot,2013-08-22,0.05,mg/l
NL43_222050,Ptot,2013-09-29,0.06,mg/l
NL43_222050,Ptot,2013-09-30,0.06,mg/l
NL43_222050,Ptot,2014-01-20,0.09,mg/l
NL43_222050,Ptot,2014-01-21,0.09,mg/l
NL43_222050,Ptot,2014-02-18,0.12,mg/l
NL43_222050,Ptot,2014-02-19,0.12,mg/l
NL43_222050,Ptot,2014-03-02,0.09,mg/l
NL43_222050,Ptot,2014-03-03,0.09,mg/l
NL43_222050,Ptot,2014-04-14,0.02,mg/l
NL43_222050,Ptot,2014-04-15,0.02,mg/l
NL43_222050,Ptot,2014-05-04,0.11,mg/l
NL43_222050,Ptot,2014-05-05,0.11,mg/l
NL43_222050,Ptot,2014-06-04,0.08,mg/l
NL43_222050,Ptot,2014-06-05,0.08,mg/l
NL43_222050,Ptot,2014-07-16,0.06,mg/l
NL43_222050,Ptot,2014-07-17,0.06,mg/l
NL43_222050,Ptot,2014-08-05,0.08,mg/l
NL43_222050,Ptot,2014-08-06,0.08,mg/l
NL43_222050,Ptot,2014-09-03,0.08,mg/l
NL43_222050,Ptot,2014-09-04,0.08,mg/l
NL43_222050,Ptot,2014-10-06,0.1,mg/l
NL43_222050,Ptot,2014-10-07,0.1,mg/l
NL43_222050,Ptot,2014-11-02,0.1,mg/l
NL43_222050,Ptot,2014-11-03,0.1,mg/l
NL43_222050,Ptot,2014-12-03,0.05,mg/l
NL43_222050,Ptot,2014-12-04,0.05,mg/l
NL44_20008,Ntot,1990-01-18,5.68,mg/l
NL44_20008,Ntot,1990-02-13,11.2,mg/l
NL44_20008,Ntot,1990-03-14,9.4,mg/l
NL44_20008,Ntot,1990-04-12,4.43,mg/l
NL44_20008,Ntot,1990-05-11,2.57,mg/l
NL44_20008,Ntot,1990-06-06,3.77,mg/l
NL44_20008,Ntot,1990-07-09,2.66,mg/l
NL44_20008,Ntot,1990-08-17,2.4,mg/l
NL44_20008,Ntot,1990-09-12,1.02,mg/l
NL44_20008,Ntot,1990-10-08,2.03,mg/l
NL44_20008,Ntot,1990-11-06,5.18,mg/l
NL44_20008,Ntot,1993-02-01,13.28,mg/l
NL44_20008,Ntot,1993-03-05,10.46,mg/l
NL44_20008,Ntot,1993-04-01,6.67,mg/l
NL44_20008,Ntot,1993-04-27,5.99,mg/l
NL44_20008,Ntot,1993-05-24,1.74,mg/l
NL44_20008,Ntot,1993-06-23,1.41,mg/l
NL44_20008,Ntot,1993-07-28,9.99,mg/l
NL44_20008,Ntot,1993-09-03,5.23,mg/l
NL44_20008,Ntot,1993-09-30,11.99,mg/l
NL44_20008,Ntot,1993-10-28,9.22,mg/l
NL44_20008,Ntot,1993-11-22,10.75,mg/l
NL44_20008,Ntot,1993-12-20,12.07,mg/l
NL44_20008,Ntot,1996-01-22,3.82,mg/l
NL44_20008,Ntot,1996-02-20,8.29,mg/l
NL44_20008,Ntot,1996-03-20,2.73,mg/l
NL44_20008,Ntot,1996-04-18,2.31,mg/l
NL44_20008,Ntot,1996-05-13,1.11,mg/l
NL44_20008,Ntot,1996-06-11,4.66,mg/l
NL44_20008,Ntot,1996-07-12,1.91,mg/l
NL44_20008,Ntot,1996-08-09,2.76,mg/l
NL44_20008,Ntot,1996-09-10,2.03,mg/l
NL44_20008,Ntot,1996-10-07,6.19,mg/l
NL44_20008,Ntot,1996-11-08,12.64,mg/l
NL44_20008,Ntot,1996-12-05,15.01,mg/l
NL44_20008,Ntot,1999-01-08,8.86,mg/l
NL44_20008,Ntot,1999-02-01,8.14,mg/l
NL44_20008,Ntot,1999-03-02,7.34,mg/l
NL44_20008,Ntot,1999-03-29,7.07,mg/l
NL44_20008,Ntot,1999-04-29,3.71,mg/l
NL44_20008,Ntot,1999-05-25,2.86,mg/l
NL44_20008,Ntot,1999-06-25,1.51,mg/l
NL44_20008,Ntot,1999-07-21,2.81,mg/l
NL44_20008,Ntot,1999-09-01,2.71,mg/l
NL44_20008,Ntot,1999-09-28,1.41,mg/l
NL44_20008,Ntot,1999-09-29,2.37,mg/l
NL44_20008,Ntot,1999-11-22,3.83,mg/l
NL44_20008,Ntot,2000-01-27,6.46,mg/l
NL44_20008,Ntot,2000-02-08,8.57,mg/l
NL44_20008,Ntot,2000-03-13,8.26,mg/l
NL44_20008,Ntot,2000-04-25,5.08,mg/l
NL44_20008,Ntot,2000-05-19,2.98,mg/l
NL44_20008,Ntot,2000-06-05,3.19,mg/l
NL44_20008,Ntot,2000-07-06,1.31,mg/l
NL44_20008,Ntot,2000-09-13,3.25,mg/l
NL44_20008,Ntot,2000-10-06,5.03,mg/l
NL44_20008,Ntot,2000-10-30,6.82,mg/l
NL44_20008,Ntot,2000-11-22,6.97,mg/l
NL44_20008,Ntot,2000-12-14,8.18,mg/l
NL44_20008,Ntot,2001-01-12,8.35,mg/l
NL44_20008,Ntot,2001-02-07,8.66,mg/l
NL44_20008,Ntot,2001-03-06,5.14,mg/l
NL44_20008,Ntot,2001-06-11,1.21,mg/l
NL44_20008,Ntot,2001-07-13,0.61,mg/l
NL44_20008,Ntot,2001-08-16,1.86,mg/l
NL44_20008,Ntot,2001-09-12,0.81,mg/l
NL44_20008,Ntot,2001-10-01,4.09,mg/l
NL44_20008,Ntot,2001-11-06,5.43,mg/l
NL44_20008,Ntot,2001-12-14,5.15,mg/l
NL44_20008,Ntot,2002-01-10,7.76,mg/l
NL44_20008,Ntot,2002-02-12,7.1,mg/l
NL44_20008,Ntot,2002-03-21,6,mg/l
NL44_20008,Ntot,2002-04-18,4.06,mg/l
NL44_20008,Ntot,2002-05-13,4.5,mg/l
NL44_20008,Ntot,2002-06-19,2.6,mg/l
NL44_20008,Ntot,2002-07-11,2.38,mg/l
NL44_20008,Ntot,2002-08-22,6.9,mg/l
NL44_20008,Ntot,2002-09-09,2.6,mg/l
NL44_20008,Ntot,2002-11-07,6.9,mg/l
NL44_20008,Ntot,2003-01-15,7,mg/l
NL44_20008,Ntot,2003-02-12,6.2,mg/l
NL44_20008,Ntot,2003-03-12,6,mg/l
NL44_20008,Ntot,2003-04-16,2.7,mg/l
NL44_20008,Ntot,2003-05-28,6.9,mg/l
NL44_20008,Ntot,2003-06-19,2.2,mg/l
NL44_20008,Ntot,2003-07-16,2.7,mg/l
NL44_20008,Ntot,2003-08-20,1.45,mg/l
NL44_20008,Ntot,2003-09-11,1.5,mg/l
NL44_20008,Ntot,2003-10-15,1.4,mg/l
NL44_20008,Ntot,2003-11-12,1.55,mg/l
NL44_20008,Ntot,2003-12-03,3.2,mg/l
NL44_20008,Ntot,2004-01-28,8.2,mg/l
NL44_20008,Ntot,2004-02-17,8,mg/l
NL44_20008,Ntot,2004-03-16,4.9,mg/l
NL44_20008,Ntot,2004-04-21,4.7,mg/l
NL44_20008,Ntot,2004-05-18,2.4,mg/l
NL44_20008,Ntot,2004-06-16,1,mg/l
NL44_20008,Ntot,2004-07-14,4.7,mg/l
NL44_20008,Ntot,2004-08-31,5.5,mg/l
NL44_20008,Ntot,2004-09-29,4.4,mg/l
NL44_20008,Ntot,2004-10-20,2.9,mg/l
NL44_20008,Ntot,2004-11-16,5.8,mg/l
NL44_20008,Ntot,2004-12-08,5.9,mg/l
NL44_20008,Ntot,2005-01-20,8.76,mg/l
NL44_20008,Ntot,2005-02-17,8.34,mg/l
NL44_20008,Ntot,2005-03-16,7.54,mg/l
NL44_20008,Ntot,2005-04-13,4.85,mg/l
NL44_20008,Ntot,2005-05-19,4.34,mg/l
NL44_20008,Ntot,2005-06-16,1.43,mg/l
NL44_20008,Ntot,2005-07-28,1.45,mg/l
NL44_20008,Ntot,2005-08-17,5.04,mg/l
