jaar;watertype;seizoen;bedrijfstype;hoofdgrondsoortregio;jaartot_gem;std;component;symbool;eenheid;p10;p25;p50;p75;p90;perc_dg;aantal_bedrijven;volgnummer_c;volgnummer_h;mark_ab;component_naam;mark_dg;dg;aantal_bedrijfstype;in_tabel;in_trendgrafiek;in_jaargrafiek;versie;meetnet
2011;uitspoelingswater;winter;alle;klei;755;366;Strontium;(Sr);µg/l;399;542;690;925;1078;0;93;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;alle;klei;760;370;Strontium;(Sr);µg/l;425;503;680;928;1095;0;95;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;alle;klei;763;357;Strontium;(Sr);µg/l;384;526;706;959;1155;0;102;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;alle;klei;749;343;Strontium;(Sr);µg/l;374;532;676;967;1100;0;96;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;alle;klei;757;371;Strontium;(Sr);µg/l;385;520;667;959;1203;0;92;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;alle;klei;732;392;Strontium;(Sr);µg/l;356;509;651;888;1127;0;92;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;alle;klei;761;379;Strontium;(Sr);µg/l;388;529;684;926;1141;0;93;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;alle;klei;756;371;Strontium;(Sr);µg/l;382;509;668;929;1137;0;93;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;alle;klei;848;478;Strontium;(Sr);µg/l;384;555;738;1055;1250;0;92;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;alle;klei;808;377;Strontium;(Sr);µg/l;372;546;760;1027;1330;0;97;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;alle;klei;801;400;Strontium;(Sr);µg/l;404;528;698;1002;1247;0;98;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;alle;klei;751;347;Strontium;(Sr);µg/l;368;536;721;918;1192;0;101;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;alle;klei;734;345;Strontium;(Sr);µg/l;383;491;690;901;1138;0;96;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
2024;uitspoelingswater;winter;alle;klei;617;295;Strontium;(Sr);µg/l;353;422;562;682;955;0;100;125;25;;Strontium (Sr);;1;3;1;1;1;17-okt-25;basismeetnet
1998;uitspoelingswater;winter;alle;klei;316;288;Sulfaat;(SO4);mg/l;47;86;167;456;767;0;13;65;25;;Sulfaat (SO4);;0.48;2;1;1;1;17-okt-25;basismeetnet
1999;uitspoelingswater;winter;alle;klei;194;191;Sulfaat;(SO4);mg/l;46;73;146;217;354;0;52;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2000;uitspoelingswater;winter;alle;klei;247;231;Sulfaat;(SO4);mg/l;57;84;151;359;567;0;56;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2001;uitspoelingswater;winter;alle;klei;216;225;Sulfaat;(SO4);mg/l;52;77;114;279;576;0;54;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2002;uitspoelingswater;winter;alle;klei;186;200;Sulfaat;(SO4);mg/l;52;68;112;190;464;0;50;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2003;uitspoelingswater;winter;alle;klei;211;221;Sulfaat;(SO4);mg/l;61;97;120;241;535;0;52;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2004;uitspoelingswater;winter;alle;klei;240;238;Sulfaat;(SO4);mg/l;54;94;133;303;591;0;68;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;alle;klei;240;235;Sulfaat;(SO4);mg/l;53;91;173;267;600;0;55;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;alle;klei;196;188;Sulfaat;(SO4);mg/l;57;79;142;242;305;0;57;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;alle;klei;159;145;Sulfaat;(SO4);mg/l;50;69;119;216;301;0;92;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;alle;klei;155;143;Sulfaat;(SO4);mg/l;42;66;106;227;263;0;91;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;alle;klei;136;118;Sulfaat;(SO4);mg/l;42;65;100;172;246;0;93;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;alle;klei;178;193;Sulfaat;(SO4);mg/l;52;76;107;200;335;0;96;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;alle;klei;167;203;Sulfaat;(SO4);mg/l;41;63;94;191;313;0;93;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;alle;klei;167;210;Sulfaat;(SO4);mg/l;41;62;97;197;311;0;95;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;alle;klei;162;196;Sulfaat;(SO4);mg/l;36;57;90;172;315;0;102;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;alle;klei;163;202;Sulfaat;(SO4);mg/l;32;55;94;185;331;0;96;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;alle;klei;168;229;Sulfaat;(SO4);mg/l;33;52;89;169;306;0;92;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;alle;klei;156;221;Sulfaat;(SO4);mg/l;32;52;80;168;260;0;92;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;alle;klei;173;233;Sulfaat;(SO4);mg/l;32;54;91;177;325;0;93;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;alle;klei;157;201;Sulfaat;(SO4);mg/l;39;57;95;159;301;0;93;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;alle;klei;264;271;Sulfaat;(SO4);mg/l;55;95;159;320;603;0;92;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;alle;klei;220;193;Sulfaat;(SO4);mg/l;58;102;160;252;481;0;97;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;alle;klei;235;205;Sulfaat;(SO4);mg/l;67;97;171;306;551;0;98;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;alle;klei;209;189;Sulfaat;(SO4);mg/l;67;93;152;264;411;0;101;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;alle;klei;235;218;Sulfaat;(SO4);mg/l;67;102;153;282;460;0;96;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
2024;uitspoelingswater;winter;alle;klei;177;184;Sulfaat;(SO4);mg/l;42;77;115;193;380;0;100;65;25;;Sulfaat (SO4);;0.48;3;1;1;1;17-okt-25;basismeetnet
1998;uitspoelingswater;winter;alle;klei;12;15;Zink;(Zn);µg/l;2.5;3.3;4.9;8.9;35;31;13;130;25;;Zink (Zn);;4;2;1;1;1;17-okt-25;basismeetnet
1999;uitspoelingswater;winter;alle;klei;6.5;7.4;Zink;(Zn);µg/l;0;0;4.3;8.7;16;48;52;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2000;uitspoelingswater;winter;alle;klei;14;37;Zink;(Zn);µg/l;0;1.9;4.4;11;24;38;56;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2001;uitspoelingswater;winter;alle;klei;10;31;Zink;(Zn);µg/l;0;0;0;8.4;18;59;54;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2002;uitspoelingswater;winter;alle;klei;8.3;31;Zink;(Zn);µg/l;0;0;0;6.4;9.9;66;50;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2003;uitspoelingswater;winter;alle;klei;7;7;Zink;(Zn);µg/l;0;2.9;5.8;8.2;15;38;52;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2004;uitspoelingswater;winter;alle;klei;7.7;27;Zink;(Zn);µg/l;0;0;0.69;7.3;12;62;68;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;alle;klei;4.1;6.1;Zink;(Zn);µg/l;0;0;2.5;5.7;9.3;64;55;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;alle;klei;4;5.3;Zink;(Zn);µg/l;0;0;1.7;6;10;60;57;130;25;;Zink (Zn);*;4;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;alle;klei;6.9;6.6;Zink;(Zn);µg/l;2;3;4;8.3;18;40;92;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;alle;klei;6.6;12;Zink;(Zn);µg/l;1.3;2;3;6;12;58;91;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;alle;klei;5.8;6.4;Zink;(Zn);µg/l;2;2.2;3.1;6.2;13;54;93;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;alle;klei;8.2;14;Zink;(Zn);µg/l;1.9;2;3.2;7.2;19;54;96;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;alle;klei;5.4;7;Zink;(Zn);µg/l;1.8;2;2.5;5.6;13;63;93;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;alle;klei;4.4;4.9;Zink;(Zn);µg/l;1.6;1.8;2.5;5;8;60;95;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;alle;klei;5.2;10;Zink;(Zn);µg/l;1.3;1.5;2.4;4.3;12;69;102;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;alle;klei;5.4;7.9;Zink;(Zn);µg/l;1.3;1.5;2.7;5.2;11;65;96;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;alle;klei;7.5;13;Zink;(Zn);µg/l;1;1.5;2.6;7.3;17;60;92;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;alle;klei;7.4;13;Zink;(Zn);µg/l;1.2;1.7;2.5;5.9;14;58;92;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;alle;klei;6.1;11;Zink;(Zn);µg/l;1;1.3;2.1;6.4;14;61;93;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;alle;klei;8.6;14;Zink;(Zn);µg/l;1.5;1.7;2.9;7.4;20;55;93;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;alle;klei;11;20;Zink;(Zn);µg/l;1.3;1.8;4.3;11;24;46;92;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;alle;klei;9.6;18;Zink;(Zn);µg/l;1.8;2.3;4.1;7.7;16;45;97;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;alle;klei;11;14;Zink;(Zn);µg/l;1.6;2.1;4.6;13;28;44;98;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;alle;klei;8.2;15;Zink;(Zn);µg/l;1.1;1.3;2.2;9.2;19;59;101;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;alle;klei;7.7;16;Zink;(Zn);µg/l;0.86;1.2;1.9;8.2;19;61;96;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2024;uitspoelingswater;winter;alle;klei;5.1;9.8;Zink;(Zn);µg/l;0.78;1.1;1.8;4.4;12;71;100;130;25;;Zink (Zn);;4;3;1;1;1;17-okt-25;basismeetnet
2003;uitspoelingswater;winter;alle;löss;32;96;Aluminium;(Al);µg/l;0;0;0;0;126;0;19;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2004;uitspoelingswater;winter;alle;löss;3.7;16;Aluminium;(Al);µg/l;0;0;0;0;2;0;17;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;alle;löss;0.77;2.1;Aluminium;(Al);µg/l;0;0;0;0.18;3.5;0;16;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;alle;löss;12;36;Aluminium;(Al);µg/l;0;0;0;5;16;0;44;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;alle;löss;16;28;Aluminium;(Al);µg/l;0;5;10;10;25;0;43;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;alle;löss;10;18;Aluminium;(Al);µg/l;0;0;5;10;22;0;44;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;alle;löss;38;132;Aluminium;(Al);µg/l;0;0;5;18;93;0;45;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;alle;löss;30;116;Aluminium;(Al);µg/l;0;0;0;5;26;0;44;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;alle;löss;15;54;Aluminium;(Al);µg/l;0;0;0;10;25;0;49;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;alle;löss;25;46;Aluminium;(Al);µg/l;0;5;10;16;49;0;48;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;alle;löss;36;68;Aluminium;(Al);µg/l;0;0;10;30;116;0;49;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;alle;löss;19;51;Aluminium;(Al);µg/l;0;0;0;5;33;0;51;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;alle;löss;29;74;Aluminium;(Al);µg/l;0;0;0;10;82;0;48;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;alle;löss;25;85;Aluminium;(Al);µg/l;0;0;0;5.8;25;0;50;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;alle;löss;13;22;Aluminium;(Al);µg/l;0.94;1.6;3;12;47;2;49;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;alle;löss;12;21;Aluminium;(Al);µg/l;1.4;1.7;2.5;7;57;0;50;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;alle;löss;39;93;Aluminium;(Al);µg/l;1.7;3.5;5.3;19;80;0;50;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;alle;löss;37;65;Aluminium;(Al);µg/l;0.95;5.1;13;39;99;10;50;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;alle;löss;27;53;Aluminium;(Al);µg/l;3.4;5.6;8.5;20;45;0;49;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;alle;löss;29;49;Aluminium;(Al);µg/l;4.3;7.3;13;28;65;0;48;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;alle;löss;45;87;Aluminium;(Al);µg/l;3.9;5.2;8.9;26;157;0;49;75;25;;Aluminium (Al);;0;3;1;1;1;17-okt-25;basismeetnet
2003;uitspoelingswater;winter;alle;löss;0.01;0.02;Ammonium;(NH4);mg/l;0;0;0;0;0;95;19;15;25;;Ammonium (NH4);*;0.06;3;1;1;1;17-okt-25;basismeetnet
2004;uitspoelingswater;winter;alle;löss;0.07;0.03;Ammonium;(NH4);mg/l;0.03;0.06;0.07;0.09;0.1;12;17;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;alle;löss;0.17;0.05;Ammonium;(NH4);mg/l;0.12;0.14;0.16;0.21;0.25;0;16;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;alle;löss;0.12;0.06;Ammonium;(NH4);mg/l;0.07;0.09;0.11;0.14;0.17;9.1;44;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;alle;löss;0.15;0.06;Ammonium;(NH4);mg/l;0.09;0.11;0.14;0.16;0.23;0;43;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;alle;löss;0.19;0.12;Ammonium;(NH4);mg/l;0.11;0.13;0.17;0.19;0.26;0;44;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;alle;löss;0.16;0.05;Ammonium;(NH4);mg/l;0.11;0.14;0.15;0.17;0.2;0;45;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;alle;löss;0.12;0.08;Ammonium;(NH4);mg/l;0.07;0.08;0.1;0.12;0.17;6.8;44;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;alle;löss;0.14;0.07;Ammonium;(NH4);mg/l;0.06;0.08;0.14;0.2;0.23;12;49;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;alle;löss;0.14;0.06;Ammonium;(NH4);mg/l;0.08;0.09;0.12;0.16;0.22;0;47;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;alle;löss;0.11;0.04;Ammonium;(NH4);mg/l;0.07;0.08;0.09;0.13;0.15;6.1;49;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;alle;löss;0.19;0.15;Ammonium;(NH4);mg/l;0.09;0.12;0.16;0.19;0.27;0;51;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;alle;löss;0.11;0.18;Ammonium;(NH4);mg/l;0.05;0.06;0.08;0.1;0.15;27;48;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;alle;löss;0.13;0.17;Ammonium;(NH4);mg/l;0.06;0.08;0.1;0.11;0.16;10;50;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;alle;löss;0.09;0.04;Ammonium;(NH4);mg/l;0.05;0.07;0.08;0.1;0.13;18;49;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;alle;löss;0.1;0.08;Ammonium;(NH4);mg/l;0.05;0.06;0.08;0.09;0.14;24;50;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;alle;löss;0.1;0.04;Ammonium;(NH4);mg/l;0.06;0.07;0.09;0.11;0.15;14;50;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;alle;löss;0.07;0.11;Ammonium;(NH4);mg/l;-0.02;0;0.03;0.08;0.19;66;50;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;alle;löss;0.04;0.07;Ammonium;(NH4);mg/l;-0.04;0;0.02;0.08;0.14;67;49;15;25;;Ammonium (NH4);*;0.06;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;alle;löss;0.09;0.13;Ammonium;(NH4);mg/l;-0.01;0.02;0.07;0.13;0.19;46;48;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;alle;löss;0.15;0.13;Ammonium;(NH4);mg/l;0.03;0.07;0.12;0.2;0.27;22;49;15;25;;Ammonium (NH4);;0.06;3;1;1;1;17-okt-25;basismeetnet
2003;uitspoelingswater;winter;alle;löss;0.04;0.15;Arseen;(As);µg/l;0;0;0;0;0;95;19;80;25;;Arseen (As);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2004;uitspoelingswater;winter;alle;löss;0.01;0.04;Arseen;(As);µg/l;0;0;0;0;0.05;94;17;80;25;;Arseen (As);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;alle;löss;0;0;Arseen;(As);µg/l;0;0;0;0;0;100;16;80;25;;Arseen (As);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;alle;löss;0.75;3.6;Arseen;(As);µg/l;0;0;0;0.25;0.54;68;44;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;alle;löss;0.65;1.4;Arseen;(As);µg/l;0.2;0.28;0.35;0.5;0.73;4.7;43;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;alle;löss;1.5;6.1;Arseen;(As);µg/l;0.24;0.25;0.3;0.44;0.91;0;44;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;alle;löss;0.61;1.3;Arseen;(As);µg/l;0.25;0.3;0.35;0.49;0.72;0;45;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;alle;löss;3.4;17;Arseen;(As);µg/l;0.25;0.3;0.35;0.45;0.71;0;44;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;alle;löss;0.42;0.18;Arseen;(As);µg/l;0.27;0.3;0.38;0.45;0.6;0;49;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;alle;löss;0.36;0.15;Arseen;(As);µg/l;0.25;0.25;0.3;0.35;0.5;2.1;48;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;alle;löss;0.36;0.12;Arseen;(As);µg/l;0.25;0.3;0.35;0.4;0.5;0;49;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;alle;löss;0.4;0.2;Arseen;(As);µg/l;0.2;0.3;0.35;0.4;0.62;0;51;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;alle;löss;0.42;0.25;Arseen;(As);µg/l;0.25;0.3;0.35;0.45;0.55;2.1;48;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;alle;löss;0.56;0.42;Arseen;(As);µg/l;0.3;0.35;0.45;0.55;1;0;50;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;alle;löss;0.47;0.32;Arseen;(As);µg/l;0.26;0.29;0.38;0.53;0.71;0;49;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;alle;löss;0.4;0.23;Arseen;(As);µg/l;0.24;0.28;0.36;0.41;0.51;2;50;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;alle;löss;0.47;0.34;Arseen;(As);µg/l;0.25;0.29;0.37;0.45;0.85;0;50;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;alle;löss;0.34;0.28;Arseen;(As);µg/l;0.11;0.16;0.26;0.36;0.8;30;50;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;alle;löss;0.37;0.25;Arseen;(As);µg/l;0.15;0.2;0.3;0.39;0.72;24;49;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;alle;löss;0.29;0.33;Arseen;(As);µg/l;0.09;0.15;0.21;0.3;0.5;42;48;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;alle;löss;0.35;0.14;Arseen;(As);µg/l;0.18;0.26;0.33;0.42;0.53;16;49;80;25;;Arseen (As);;0.2;3;1;1;1;17-okt-25;basismeetnet
2003;uitspoelingswater;winter;alle;löss;19;16;Barium;(Ba);µg/l;12;14;15;18;23;0;19;85;25;;Barium (Ba);;1;3;1;1;1;17-okt-25;basismeetnet
2004;uitspoelingswater;winter;alle;löss;20;9.2;Barium;(Ba);µg/l;10;14;16;29;35;0;17;85;25;;Barium (Ba);;1;3;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;alle;löss;15;3.7;Barium;(Ba);µg/l;10;13;16;19;20;0;16;85;25;;Barium (Ba);;1;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;alle;löss;23;12;Barium;(Ba);µg/l;14;16;18;22;40;0;44;85;25;;Barium (Ba);;1;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;alle;löss;23;14;Barium;(Ba);µg/l;12;15;17;25;43;0;43;85;25;;Barium (Ba);;1;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;alle;löss;20;12;Barium;(Ba);µg/l;11;13;16;23;36;0;44;85;25;;Barium (Ba);;1;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;alle;löss;20;13;Barium;(Ba);µg/l;10;12;15;21;38;0;45;85;25;;Barium (Ba);;1;3;1;1;1;17-okt-25;basismeetnet
